262	howdy , haw are you this morning ?	i am cool thanks . you ?	i am alright , just taking a break . spent the morning working in the fields with dad .	nice , i live with my folks too . only in grade 10 here .	aww just a young one . what do you like to do ?	study biology and practice running long distances . how about you ?	well i mostly enjoy riding my horses , but also listening to music while i work .	that is the best . i do that whilst i do homework . my grades rule !	that is awesome ! good job . what kind of music do you like ?	rock music , it is good to work out too . i want to train people .	that is what kind i like too ! training people ? anything like training horses ?	physical therapy , helping the injured and disabled . it is my calling .	well that is a very noble profession . helping people is good . that is why we grow food .	food is important , health is too . you are a farmer ?	yes i am , just like my daddy .	very cool . i will run a marathon someday , like my father did .
263	hello there , how are you ?	healthy for a 40 year old car salesman .	that is interesting as i am a pro wrestler	wrestler ! wow you must be fit and healthy .	i workout a few times every week	financially , i can not afford a gym . the money gets spent by my wife .	i know the struggle , i volunteer at a homeless shelter	great , i hope you do not get to see me there .	i hope not either , would not wish it on my worse enemy	between wife , job with no money , i am thinking now of divorce .	i have given it a few thoughts before	do you give demonstrations of your skills ?	of course , i love doing demonstrations in public	wrestlers and actors are in same category , i think .
264	hi , how are you this evening ?	i am well , i just finished rehearsal . i sing country !	interesting ! i am a big britney fan , she had a country album	i know ! sadly , only people who are in the industry for a long time know that .	true , so what are some of your hobbies or interests besides country ?	i like to play guitar and explore national parks !	me personally , i enjoy spending some expendable cash , and trying new diets	what kind of diets have you tried ?	lately mostly low sodium keto ones , hate to admit i am on the high maintenance side	that is alright , as long as you are passionate with what you like !	totally ! any interesting quirks you have ?	i like rascal flats , they are my favorite band .	i honestly do not know too much about country music	they sang life is a highway in the movie cars !	i have never seen any of the pixar cars movies , a bit after my time	i see , what are some of your favorite movies ?
265	i just got back from my salsa dance lessons	that sounds like a really fun time . i was just meditating	that is so relaxing . my lite brite patterns are relaxing too	i am buddhist , my spiritual journey relaxes me	cool beans . i am a 1980 kid and love new kids on the block	i quit my job to devote more time to my spiritual journey	that is cool . maybe one day i will be good enough to teach dance	i have not spoken a single word in three months , this is the only way i communicate	that must be hard . i would be talking to my lite brite !	it is easy being in alaska , there are not many people around	good point . can you see the northern lights there ?	you can , i do enjoy meditating under them	i dream of the northern lights when i play lite brite	that sounds like a spiritual experience to me
266	hi what are you up to today ?	hi i am eating shawarma for lunch ! its my favorite	cool i am eating pasta and garlic bread . my favorite	that sounds good too . what do yo do for a living	well i won gold medal in the olympics so i work out a lot	wow a gold medal that is great . i am a in the canadian army	awesome what kind of sports do you like ?	i really like american football . i am a steelers fan	awe i am more into gymnastics	that is cool . what event did you win the medal in	gymnastics . how do you spend your days ?	when i am not working i am exercising and spending time with family	cool i workout about 4 hours a day so that is the center of my life	i use to workout like that but i became unhealthy from it	how did it make you unhealthy ?	i did not eat enough to handle my workout so burnt more than i ate
267	good evening , how are you ?	i am doing well . how are you ?	i am not doing so good .	what is wrong ? my wife is a doctor if you need help .	for starters i cant stand school i hate it so much	oh , are you still in high school ?	no i am in grammer school and i am only 12	i hated school too but i became a professional tennis player .	a professional tennis player . did you have friends in school	oh , so it is the people , not the academia , that you are having a problem with ?	i do not have friends because they think i am too smart	oh , wow . i wish i had that problem when i was in school .	they also do not like me because i have red hair and blue eyes	why ? redheads are beautiful ! we keep on having red haired babies !	thank you but they do not like me much i do not know why	i had problems in school . when you get older it does not matter .	thank you for the encouragement	now i own a three storey house with the love of my life , our babies , and my dog .	i wanna be like you some day .	you will . probably better . just keep working hard and do not listen to them !
268	hey there , how are you ?	hey ! good , how are you ?	a little tired , but have not done much , you ?	how old are you ?	19 , you ? where you from	40 from ny , how about you ?	dead center of ohio , not much to do here	i hear ya on that . what do you do for a living ?	i work at a fast food place temporarily	oh cool . i sell cars , really dislike it . not much money to show for it either	really ? you would think you would get good comission	i do but my wife takes it all unfortunately	well , kind of what wives are for ,	i will be leaving her soon . are you in college ?	taking some time off , i had a plan and i cant follow through	i am sorry but do not worry
269	hello i am 60 years old	hi ! i just sat down to listen to some classical music .	i love classical music as a librarian its my favorite	being a christian i also like christian rock . do you like to read ?	i love to read , i have been to spain and while there i read more than ever	never been there . i love to ride on my tractor . i love the outdoors .	i will be retiring in a few years , do you like camping ?	i do ! i am very different from my sister . she is a pole dancer in a club .	that is a big difference . when you camp , how do you cook ?	with a campfire and cast iron pans .	i will love relaxing in nature .	i just purchased a beautiful red sweater . red is my absolute favorite color .	that is perfect for the holidays . i love to sew sweaters and hoodies .	i love to crochet ! it is time to start thinking about the holidays !	yes , i sometimes use a loom for crochet too .	i never used a loom but will have to try sometime .
270	good morning ! how are you ?	hello ! i am lonely . how about you ?	i am good . i am sad to hear that you are lonely . why is this ?	i am the only one with superpowers . others do not understand me .	are you allowed to tell me what your superpower is ?	i can make time stop . have you ever wished for this before ?	i have never wished for this before . why do you do it ?	i like to because although i am a small girl it shows my powers .	i am getting married this spring and need to plan a wedding . can you help stop time ?	i can . does getting married mean you do not feel lonely ?	i am not lonely . i have a lot of things to accomplish before the big day .	what else do you need to accomplish ?	invitations , catering , photographer , venue , plus i am a kindergarten teacher and need to create curriculum .	that sounds very exciting and busy !	how old are you ? i am 24 .	i am still very young .
271	hello how are you this afternoon	well , i have really short hair and it is blonde . how about yourself ?	really sounds kind of cute though lol	it is freezing outside , i enjoy wearing skinny jeans and leggings . and you ?	i am often gunning for new shoes lol	oh wow , me too . my favorite shirts are flannel ruffle sleeves and any nirvana band shirt .	really that is sick love them , can we talk rolls royce for a second	sure , i have super computer that i enjoy playing video games and listening to music on .	ok but that rolls royce ghost tho am i right	of course , it is the wallpaper for my computer	dang get me yo feels me ?	yes . what music do you listen when driving your rolls royce ?	i listen to john denver cuz we rocky mountain high	i love listening to dolly parton , with the top down so everyone can listen as well .	do not say the tops down say the boobies are out	in my online role play game i always run around streaking , so all can watch and admire .
272	good morning ! did you see the sunset last night ? it was beautiful	i am only 4 years old . how old are you ?	i just turned 18 yesterday ! it was a tough birthday though	really why ? my birthdays are great !	my boyfriend and i just broke up a couple months ago . i miss him	that is sad . just get anew one . that is what i do when i loss a doll .	at least i still have my pet fish ! do you have any pets	yes i have a turtle . i love him .	what is your turtles name ?	snaps he is a snapper . whats your fishes name ?	his name is bob . i would like to have a dog to go hiking with	my friend who lives next to me has a dog .	what is your favorite color ?	blue . me and my best friend play dolls a lot . what do you do ?	i go to school . do you have a favorite doll ?	yes her name is mel . do you have a favorite class ?
273	good evening friend , hows it hangin	hey there ! i just got back from one of my dog agility classes .	yeah ? how did that go and what the heck is it ?	it went great . my dog did awesome . what do you do ?	but what is dog agility class ? is that yoga for dogs ? i bake bread at bakery	the obstacle course for dogs . i compete with larry my border collie .	i get it . i worked at petsmart for two years and then i got canned	ah too bad ! i work at a barnes and noble . chemistry grad .	my mom had a chemistry degree she died from leukemia two years after i was born	oh man . that is terrible . you grew up with no mom .	docs said it was radiation poisoning . something she was working on	wow . bad luck . do you dance by any chance . weekends i do .	some kind of military creepy thing . nah i do not dance are you kidding me ? my dad does !	i never dress up . always casual . fashion is not important to me . how about you ?	whatever do not really care i like perfume though if its subtle	well , it has been different chatting with you tonight . so long .
274	hi there ! sitting on the porch with my kitty .	i am wishing i could go out with my friends but mom and dad will not let me	awww ! i am sorry ! where do you want to go ?	i want to move out so i can have fun with my friends whenever i want	i like to have fun with my furry friends .	like your pets ? or are you a furry who dresses up ?	animals . and i love to watch birds with my kitty .	when i have extra time i work at burger king . its kind of gross	yuck ! animals for food ! phooey !	oh are you a vegetarian or vegan ?	i am into animal rights , so of course i am !	i am more focused on my friends . i do not drink or smoke like they do though	well , i am older than the hills ! but i have colorful hair !	i am only 19 but definitely ready to move out on my own	be careful what you wish for . holidays are coming , and i get blue .	why do you get blue around the holidays ?
275	hi , how are you today ?	good , just got home from a run , its my favorite thing to do .	that sounds exhilarating , i rarely leave the house , i love playing online	my parents got me into running , they are very fit and trim	i think i am addicted to the internet , i play rpgs all the time	i am online some but like to be outside prepping for my marathons	i started out going to vet school but due to my fear of blood i dropped out	i just started as a life coach , i could help you get motivated	that would be great , i really need to get myself together	do you like to cook ? i do so i can eat clean , its important .	i usually eat frozen meals .	frozen food is bad , full of nitrates .	i know but it is easy , fast and cheap	clean eating is the way to go , you heard it from your personal life coach !	i will try to make some diet changes , i think you may be on the right track	be positive , you can can do it . do you like walking outside ?
276	hello , my name is stephanie and i am a little girl , who are you ?	my name is eduardo and i am thirteen	i love playing with my dolls specifically because i like ripping their heads off .	that is not ok , my older brother used to do that	it is not ok but it is fun , especially after you throw the heads at a fan	wow lol ! stick to sports ! i play soccer !	i would love to play soccer , but i fall everytime i try to kick the ball	that is not good ! practice your balance !	maybe i get my pet turtle to play soccer instead of clumsy me lol	lol that would be really funny to watch	my pet turtle would do better than me playing soccer so yes lol	lol , what is his or her name ?	her name is shi nae nae , do you own one ?	no i just own a giraffe his name is earl	and my other turtle name is water melon drea	interesting names ! how did you come up with those ?
277	i love to read . i taking spanish and french and i am good cook .	hi i love to eat donuts while driving in my ford pinto .	great ! trabajo means to work and is my fave spanish word . you speak spanish or french .	yes spanish do you play games ? i like call of duty	yes i play mario brothers . do you know how to say where are you in spanish ?	no , but i roll play on the weekends	oh wow ! what color is your pinto ? wee means yes in french .	brown with pink dots , do you got a favorite band ?	aerosmith ! i have the call of duty game for my console but it is in spanish .	my favorite band is insane clown posses .	rose is spanish for the word pink . did you know that ?	no what is donut in spanish ?	i have no clue but it would not translate here anyway .	haha to funny . i once ate 12 donuts did not feel great .	wow ! what did you wash them down with ?	soda and candy was playing call of duty heavy .
278	hey how are you ?	i am good how are you doing	great just took a power walk	that is always nice are you in school	nope , are you ?	yeah i am graduating high school this year	cool , are you going to college after ?	yeah i want to go into physical therapy	that is a good field to be in	yeah what do you do for a living	that is a good field to be in	what do you do for a living	i own a few fast food restaurants	that is cool do you like it	yes . i am always eating the burgers and fries lol	lol the perks of the job
279	hello , i love chess . do you play ?	yes , i have played chess in the past .	what else do you enjoy ?	i love animals , how about you ?	i have two dogs actually . do you have any pets ?	not at the current , moment .	i just live with my dogs . how about you ?	i live with any animals .	i love my dogs . sometimes i take baths with them haha	i do not live with any animals .	that is too bad , you should get a pet they are great	maybe in the future , i have to think about it .	sometimes i wish my doggies could play chess haha	chess is a tough game to play .
280	hello how are you today ?	hi i am well , what is your favorite food ?	tacos i cant drink water because i have an allergy	oh wow i have never heard that before . i eat kosher only	well what do you do for fun ?	i have taken a second job as a stunt double , it is fun !	i have a robot that acts as my stunt robot but its not reald yet	i like robots a lot ! i just read about one in a book	yes i got the idea to make one from a game i helped design starcraft	oh cool ! i just finished my twentieth book this year !	good for you ! i am quite famous for being a twitch streamer	i have watched many streams when i lived with my dad	i am also a recluse	oh i am sorry about that , i only had one parent	i am ok with it .	well we could go to the movies if you like
281	hi , how are you today ?	i am good , i just made a huge pot of paella . how are you ?	i am great , do you use fresh garden veggies , i love fresh veggies	i love fresh veggies ! although , i am a sucker for a good fish and chips !	fish ! that sounds like a pet , do you have any pets , i have a dog , a weimaraner	i am in college , i cannot keep a pet . do you like to travel much ?	i do not travel much , i teach so my only time off is in the summer	i understand . i am an art major , so i live for the summer .	how are your weekends , i spend sunday at church .	weekends , i am usually busy with school . on my long breaks though , i visit europe .	europe is beautiful , i could not live there though i hear women do not shave .	most women do shave . my favorite country to visit is italy . what is yours ?	australia , the ocean there is beautiful .	i have never been there . perhaps some day . do you travel alone ?	no i travel with my family , do you enjoy outdoor activities , i love to just walk .	i enjoy sailing very much , i am related to columbus , so its in my blood .
282	hi how are you doing	how are you doing today	i am good walking my dogs	how many dogs do you have	i have three do you have pets	i have one dog and a cat	that is cool are you in a relationship	yes . my husband and i just had our first kid .	that is so cute girl or boy	we had a boy named taylor	awww that is nice what do you do for a living	i work in a vegan restaurant	that is nice i have a dog walking company	that would be really great	yeah i love being with animals	do you have a large family
283	hi , how are you doing tonight ?	doing dandy . what are you doing right now ?	i just got off work . what are you doing ?	just baking some cookies for a light night snack ! i love baking cookies !	that sounds good . my roommate and i just made left overs !	oh wow , my doge just came onto my lap .	what kind of dog do you have ?	a shiba . his name is gabriel .	that is fun ! i am getting a dog next spring .	that is pretty cool . what do you do as a hobby ?	i am currently in school to become a nurse .	ahhh . well , i love to knit , my grandma had taught me to knit since i was little !	that is a great hobby . what do you do for a job ?	well , when i have spare time , i always help out at the county wide bake sale .	i wish i knew how to bake . i can cook soup well .	same , i try to present the cookies i can to the sale .
284	hi how are you today	hey lets get to know each other	sounds good , i live in nyc but grew up on farm	i survived a battle with cancer	glad you survived ! that must have been awful	it was not that bad	do you still have take meds ? my meds give me awful side effects	yes i get high off chemotherapy	i am recovering alcoholic so meds are hard for me	i am a eater who is clean	life was easier on the farm	i completely agree with you there	big city life to overwhelming too much pressure	i love to run and participate in marathons	awesome ! i wish i was that healthy	its a must . got to keep the cancer away
285	hi , do you have any hobbies ? i spend my time fighting animal causes	no , i have a real job and a 2011 degree from yale	wow impressive . not sure you would be impressed with my rainbow coloured hair	hey , i never said that ! i am from manhattan , i am used to that .	we could get on then ! you must be quite young ?	yes , i graduated from yale at the age on 9 .	genius ! i have reached the age where i no longer say . any family ?	my parents are bankers , they are training me to take money from helpless goyim .	are they succeeding ? i find the holidays depressing just me and the cats . any pets ?	i keep my pet monkey bobo in the trunk of my bmw	bit cruel ? i watch birds with my cat maybe that is cruel as well ?	it is ok , i feed bobo cats . it is the circle of life .	cheery and i told you how i fight animal causes . what makes you laugh ?	that is a good question . my family was generally humorless .
286	hey , it is nice to chat with you today . how are you doing ?	doing well , just got off of work at my new job at the gas station .	oh nice . do you like it there ? i am actually chatting from a juvenile detention center .	it is a job for now . i really prefer working with plants and gardening .	ah , i understand . i wish i had thought like you before i decided to shoplift .	how long do you have to stay in the center ? my parents would kill me .	i am here for another month . my parents were pretty upset about the whole thing .	my parents adopted me when i was young . they were older and old fashioned .	ohh . i am pretty luck i would say . my mom is visiting me tomorrow .	that is awesome . are you scared there ? i am so scared of clowns .	i was to begin with . but it is better now .	maybe you can date when you get out . my dad tries to get blind dates for me .	oh , interesting . how do the blind dates usually go ?	i have not gone on one yet . he just keeps trying to set me up .
287	i finally hit 2k followers on twitter !	congrats ! do you use twitter a lot ?	oh , all the time . i am a huge internet junkie . facebook , twitter , etc .	i never got into twitter , probably because i am a little older than 30 .	not much of an internet person ?	i can be sometimes but mostly facebook . i post a lot of picture of my dogs .	how many dogs do you have ?	i have two dogs . do you have any pets ?	no , i cannot afford pets right now . organic pet food is super expensive .	it is , but i am single so i do not mind spending the money .	someday i will afford it . it is hard to get a good job as a woman here	where do you live right now ?	i live in a big city	me too but it is hard being in a big city when you do not drink .	oh , i can imagine , drinking is a big culture thing	it is , but i have other hobbies like playing chess .
288	hello there , how goes it ?	i am great because taco tuesday is coming up soon . are you celebrating ?	that is absolutely great just fantastic	you seem like a very positive person .	i like to think so , happens when you have lost a lot	i know what you mean . i just recently lost my dog .	did he run away from you ?	yes . my sisters and i looked for him everywhere but we never found him .	i bought a new home	congratulations ! that is great ! is it a one story or two ?	it is a 5 story place	wow ! no way ! what are you going to do with all that space ?	build a spaceship duh uh	oh , of course . i would build an indoor swimming pool on every level .	heck yeah , i really like waffles too	maybe you can build a waffle bar on one of those floors .
289	happy sunday . i am talking to you from the park	i am talking to you from my ping pong match on break .	that is cool ! is it a competition where you win money ?	yes it is . more money for my chocolate bars i love so much .	i can understand . winning money to support your chocolate bar habit	yes . because my real job is teaching violin and guitar in chinese .	interesting . i am currently in the market for a new job .	my father , who is chinese , might can get you a job as an electrician .	i am eager to learn .	good . i talk chinese so i would teach you to talk to father .	also violin too ? i have always wanted to learn	yes i can teach you that .	i would like to have you teach my daughter music too . she is a prodigy .	oh i was too . in chinese , guitar , and violin . ping pong too .
290	hello , how are you tonight ?	i am feeling a little lonely .	are all of the bars and clubs closed tonight ?	i am too young to know .	gotcha , you should never know what they are .	from my view , there are not a lot of people out tonight .	you must be in a very small town . do you have any hobbies ?	no , unless you count using my superpowers .	what superpowers do you have ?	i have the ability to make time stop .	that is so cool . can you go back in time ?	no , i have not learned how to yet .	that would be the one i want .	it would be nice . i like to stop time when i am feeling stressed .	shopping is one of my favorite hobbies .	i do not go shopping very much .
291	hi i am from another country .	hi ! what country are you from ?	i am from mexico . i am moving into my home soon you ?	i am in the us . i love my dogs and eating .	that us cool . i am having triplets soon .	that is awesome ! congratulations ! i workout a lot . do you ?	thank you . sometimes i work out . that sounds fun though	the treadmill is my favorite , that and the rowing machine .	i am a teacher i really enjoy it .	good , we need good teachers	yes we do . i am glad you like to workout .	i have to since i eat all the time	my husband already has one child so we are happy i like food also .	he has a child from a previous marriage ?	well a previous relationship yes .	that is common . i would like to have children in the future .
292	phew . that was a tough day out in the cold .	it is cold here too , where are you from ?	canada . i am an apprentice electrician , so lots of time outside .	oh wow ! i am in colorado , i am outside a lot too .	colorado would be cool to visit . lots of trucks there , i love my trucks ! !	i mostly hike when the weather is nice , but too cold now !	yeah getting cold . gotta help my parents on their farm soon .	i love farms , i am behind a desk , since i am an engineer .	that must be more interesting then fiddling with wires outside all day in the cold .	maybe i try to get the stress out by rock climbing after work	seems like you love the outdoors , wish i could say the same .	i do . what do you like to do ?	mainly just driving around in my truck to work sites , listening to country music !	if i had a truck , i could take my lab trooper all over everywhere !	nothing like a dog and a truck !	yes ! he is a black lab , would hang his head out the window .
293	i got a big house with 7 rooms	nice , majority of my time i am on facebook	one time i saw a man fly to the moon	like on tv ? i am obese and unhappy	when i worked in the cia i used facebook to spy on people , handy tool	i would love to hear more i work at a retirement home	obesity is a state of mind , not of body	thank you for that , you are what you believe ?	look energy is not physical , only spiritual	so , i should be able to lose weight ?	yes you can be anything you believe	i feel a lot better hearing that	you can change your dna with special frequencies	i want that , i have struggled for 10 years	the power is within you , it has always been within you since you were born	i am going to start this positive thinking
294	hello , how are you doing today ?	hi have you watched element animation yes i am fine	nope i do not know what that is actually .	it is on y o u t u b e	i will check it out . do you have a job ?	were do you live . a no	i live with my parents and i freaking hate it	how old are you and same for me	i am nineteen years old cant wait to get out of here .	congrats to you i am 11 working on my mom account	well stay in school and do not do drugs !	to earn money for myself . i hate drugs do . do you play games	what kind of games ? video games ?	yes what your name mine is z a d e n	my name is banjo . i do not play many video games though	oh my mom says that i can not play them that they are bad for me
295	hi there how are you doing ?	guten tag ! i watching some food network .	o ok i am just checking my app for tomorrow i have a walking business for dogs	that is good ! i am still finding work from my move from germany .	my dad was a door to door kind of sales person until he finished law school	that is cool . right now , i spend my time with my hobbies roller coasters and skydiving .	i tend to go out alot since i am in a open poly relationship	i am too ! my partners love to go swimming , but i am awful at it .	i love swimming and skinny dipping lol	i prefer my roller coasters and thrills .	haha try it first i like the thrill of it better than a roller coaster	i am less than a novice swimmer . i excel at drowning .	omg never mind i did it the first time because i lost a bet	that is interesting . what was the bet ?	that the cubs would loose last year at the world series lol	ah . that is a tough bet . i do not follow sports .
296	hello how are u tonight where are u from	i am from chicago i do tours at the museums	i was born in somalia now in the united states	o ok what do you like to do	i love to dance and i wish i was dancing on broadway	i would love to do that but being partly deaf i do not know	are u single or married	i am single my big collection of books at home keeps me company	i like to read books are easy to get lost in	yes they are whats your favorite drink mine is fancy tea	i like to drink soda to young for the hard stuff	o ok well what do you like to do ?	sports and school work keep me pretty busy right now	well make sure to make time for something fun	yeah i have had a hard life up till now	well i hope it only gets better from here
297	i love baking cookies ! i make them out of spaghetti and chocolate chips .	bugs bother me but scorpions are the absolute worst	scorpions and spiders are my number one fear in regards to ways to die .	i like grey it is the color of my room , my car , and pretty much my life	i cannot say i like grey , the country bake sale generally has pastel colors .	bake sales have people . i work for the post office , it keeps me away from people	mail induced death is number 179 on my death list ; mailmen are forbidden in this house .	in to conspiracies ? nascar drivers , like my dad , say their owners are aliens	alien probe malfunction is number 296 on my list of potentially death causing incidents .	whatever . where does death by scorpions fall on your list ?	number 24 under the red alert section . red alert means high probability .	death is not so bad . it is grey and a lot like working overtime	my only hobby that does not illicit potential death is knitting . do you like to knit ?	my mom knitted me a grey and brown scorpion once . i hate her .	death by mother made scorpion is number 1068 on my list . i knit all my lists .	where does getting stabbed by knitting needles rate ?
298	good evening , how are you ?	hi , do you like to travel ? i love spain so much .	i do not get to travel too much . i own a dog walking service .	i am fine , how old are you ? i am 60 .	i am 43 and i have 3 dogs .	i work as a librarian , i do not get to walk much which i really need to	me either . i enjoy viewing the olympics .	spain is a country that i had been for six times .	i do not even have a passport .	i love to collect olympic key chains from all over the world when i travel	that is cool . i need to travel someday .	why not ? maybe you do not like to travel ?	i do not know but i need to try to find out .	would you like to go to spain ?	yeah , i think i would like that .	i do suggest spain , the place is really nice with great people .
299	hello where are you from ?	i am from , orlando , do you like to play with dolls ? i do	i do not play with dolls , but i do dance	that is cool , my best friend next door dances alot	i had a best friend back in somalia where i was born	you were born in somalia ? are you still there ?	i am in the u . s . now thanks to my aunt	good , if you like it here . do you have any toys ?	i do not have any toys , do you ?	i do , thanks for asking . do not always put them away however . . . what do you do ?	i am a home maker . i had an arranged marriage as a child	your culture is diverse , all i have is a turtle companion , how did it work out ?	it worked out well . i dance to keep busy	i think i will try dancing with scruffy , my turtle	your turtle will like that	do you have a job ?
300	good evening , how are you ?	one time i had my lighter set too high and my mustache caught on fire	i was tending the fields one day and set a fire	but i later found out the russians hacked my lighter and caused that	i fell of a horse with a lit cigarette setting fire to the dry weeds	i use to work for the cia and i caught a russian spy , not personal	my father had his farm used for a cia operation once .	man a horse can kick you so hard , you go flying	i know i have 3 arabian horses .	i am not saying it was aliens , but it was aliens	the aliens did what to you ?	ask not what your country can do for you , but what you can do for africa	are you currently living in africa ?	i live on the moon	how is it there ? how long have you been there ?	one time i had this old peanut butter and i used it to seal my car engine
301	hi how is it going over there ?	hi i am doing good . was just reading a book trying to relax .	good . i just walked the dog .	how long was your walk ? everyday i walk three miles .	i walk as far as the dog wants to go . probably 1 mile .	what else do you like to do ?	i go to church every sunday .	that is nice . i like to spend time with my family as much as possible .	very devoted . i admire that . where do you work ?	i am a stay at home mom . i just love taking care of my family .	wonderful . i am a school teacher . i usually sleep early .	where do you like to go when you are off in the summer ?	i visit my sister in canada .	i cannot get enough of disneyland ! i love mickey mouse !	disney is the top destination for family !	it is always so exciting and magical !
302	hi , want to get to know each other ?	yes , i have a job at a nursing home and on facebook a lot .	i can not have a facebook account yet . i am 8	i have a son who is 8 he lives with his mom , she left me .	that is sad , but i bet he gets two christmas days each year	yes he does , even though i do not really believe in god .	that is fine santa will still visit him . santa brought me a big mickey last year	how cool ! mickey is a pretty cool dude .	oh yeah ! we go to disney world a lot . i love splash mountain	that is cool i do not go to parks i need to lose weight .	you could still go . they have those cool wheelchairs you can borrow	oh , i am not a very happy person i would just bring everyone down .	oh no the park makes you happy . it is the happiest place on earth	well maybe i will plan a trip with my kid next year .	that is a great idea ! he will like you more than his mom	oh that would be cool , i hope he love us both though .
303	hey ! where did you grow up ? farm life was all i knew as a child .	michigan , i broke my arm	that sucks , i am sorry to hear that . did you get any medications for it ?	i always wear a hat , no meds	the medications i take make me see some weird stuff . it is disorienting .	my favorite skateboarder is rob dryden	never heard of him . does he drink ? i cannot drink any more . i am in recovery .	no , he is like my friends all skateboarders	it is good that he does not drink . skateboarders are cool , though .	yeah would be bad to see skateboarders drunk , huh ?	haha , yeah that could be bad ! i live in the city and see plenty of wipeouts .	city life is the best life	i definitely agree . have you ever wiped out on a skateboard ?	yeah , holding a pizza , it was pretty cheesy	ba dum tss ! pizza is so delicious .	it sure , your favorite toppings ?
304	hi there ! what is your name ?	hi my name is jessica . what is yours ?	my name is blake . what do you do for a living ?	i work at a restaurants called panera	oh , i have been there many times while on the road . do enjoy your job ?	its ok . i am a cashier . i like the people and managers are really nice .	what do you like to do for fun ?	i like to go to the gym .	do you aspire to be a personal trainer one day ?	no . i just like to workout .	where do you see your career going ?	i am actually an artist .	oh wow , has that been a lucrative venture for you ?	well , not yet . i am working on it .
305	hi i am a fan of brittany spears	hi ! i see things . . . a lot .	i like to take care of myself with expensive things	i am an alcoholic , but i am recovering	i love to tan all of the time in special shops	i am from the farm but i am now in the city	i love to shop , shop for expensive things , shop all of the time	i hate shopping . i let my girlfriend do it	i love to go to concerts and go backstage on vip passes	i am not a big fan of expensive stuff or care about material things	i love to go out and stay up all night long to party , party , party	are you a teenage girl ?	i love to sleep in late and eat brunch and then do it all again	this is honestly so funny
306	hey , how are you doing today	i am kind of sad because my ex dumped me for a lawyer , you ?	i am sorry to hear that . i prefer open relationships so i can be free !	that is awesome that means you are very open minded .	i try to be ! do you like sports ?	nope , i prefer to stay inside , i am a recording engineer and own my own studio .	that is unique . i love the olympics . i walk dogs to make money .	awesome , how old are you ?	i am 25 . how old are you ?	i am 46 yrs old i live in california and i have 46 kids .	46 kids ? how do you handle that ? i do door to door sales with my dad .	i hire multiple baby sitters to take care of my kids , i am a single dad .	i am very impressed ! you seem to have it all together .	i have to do work a lot to take care of my kids it is actually draining	all of that work will pay off one day . just hang in there .	when they all turn 18 i will be happy , lol .
307	hello , how are you today ?	i am good but i really do not like school .	i am sorry to hear that , i did not graduate during highschool .	i am 12 and the kids pick on me because i have long red hair .	do you like your hair ? my army buddy has red hair .	i like it and my eyes are bluer then any of theirs .	well that sounds nice ! where are you from ?	arizona . where do you live ? i play video games when i finish my homework .	i am in canada and i love eating shawarma too .	what is that big word shawarma ?	it is like a burrito . a meat filled tortilla	what is that big word shawarma ?	what else do you like to do ?	oh , i like burritos a lot .	me too , delicious . i like veal ones best .	i like to ride horses and play softball .
308	good morning . how are you ? i just baked some cookies this morning .	very well . cookies sound awesome . just jamming to new kids .	the cookies are for the country wide bake sale . i feel at home there .	my home would be the dance studio . i still take weekly lessons .	sounds fun ! knitting is my other passion . i am making scarves for my dogs .	my favorite is old school hip hop though , do you like to dance ?	i liked to dance but i am scared i will hurt myself and die . you ?	do not think much about that , even though i was born in the early 80s .	you are still young ! you have many good years of baking and knitting for hobbies !	yes , but i wish i still had my lite brite doll from when i was a child .	those are very lovely . i remember them well !	she was my favorite , along with new kids on the block . you ?	i like my dogs and my hobbies .	those are great also . dogs are probably my favorite animals .	yes my dear they are fabulous animals . do you have pets ?	yes , we have three dogs and a few fish .
309	hi how are you doing	i am alright , just hanging with my dog charlie . what about you ?	getting ready to go to work	nice ! where do you work ? i am a music producer .	i am a stunt double for movies	wow , that sounds very exciting . do you get hurt often ?	not too much it could be worse	definitely . what kind of music do you like ? i prefer rap .	i like all music really what kind sof artists do you work with	i work with all sorts of artists in the musical field . what is your favorite food ?	i have kind of a strict diet	i work with all sorts of artists in the musical field . what is your favorite food ?	i cant eat a lot of foods that i want	that is so unfortunate to hear . my favorite is pizza !	pizza is good but i cant get a lot of toppings	that sucks , but at least there is a lot of variety with pizza !
310	hey what is going on ?	things are going well . i just flew back from the afp conference .	awesome , was the conference fun ?	the usual pomp and pompous . the key note speaker dragged on about banking regs	bummer ! but conferences can suck but someone has got to do it .	not too many yale degrees there though , the industry is degrading !	it is getting cold here where are you ?	manhattan is starting to feel the chill but i am used to it .	i hear you though it seems we are all underpaid .	you just have to have drive and it does not hurt to have rich banker parents .	yes that is true lol	have you seen my new bmw ? it is a limited edition model . what do you drive ?	99 ford mustang red 40k miles	oh . so , have you heard that chase is having liquidity focus groups ?	interesting just who will be the target market for that	trade leaders are feeling the pinch and want disguised bailouts .	they already had one bailout	cash is king baby , cash is king !	yes it is bitcoin will be king soon ?	not if the banks have anything to say about it . they will crush that tin market .	they will try to acquire it . lol	already in the works my friend . they are infiltrating and will derivative it out of existance .	i can see that happening	see you at the next fundraiser , this has been fun .
